-0.009960 	 -30.947287 
1079.122264 	 -30951.149923 
4327.003735 	 -61709.305070 
9721.940031 	 -92144.962976 
17228.105733 	 -122100.709045 
26796.055325 	 -151423.619255 
38363.417186 	 -179966.618405 
51855.749453 	 -207589.714791 
67187.532527 	 -234161.089979 
84263.270144 	 -259558.027951 
102978.669487 	 -283667.673828 
123221.870683 	 -306387.618172 
144874.697096 	 -327626.308364 
167813.899863 	 -347303.293379 
191912.373022 	 -365349.312373 
217040.318962 	 -381706.240683 
243066.347660 	 -396326.909134 
269858.496960 	 -409174.813951 
297285.164895 	 -420223.735161 
325215.948467 	 -429457.281283 
353522.386447 	 -436868.377402 
382078.606427 	 -442458.712607 
410761.878577 	 -446238.161340 
439453.080347 	 -448224.191522 
468037.077673 	 -448441.270644 
496403.029193 	 -446920.279213 
524444.620557 	 -443697.939271 
552060.236180 	 -438816.264122 
579153.075858 	 -432322.033945 
605631.223477 	 -424266.300677 
631407.674751 	 -414703.924422 
656400.330518 	 -403693.142679 
680531.961640 	 -391295.172878 
703730.151036 	 -377573.848041 
725927.217838 	 -362595.284870 
747060.128139 	 -346427.583137 
767070.396279 	 -329140.554964 
785903.980143 	 -310805.482327 
803511.173468 	 -291494.900986 
819846.497774 	 -271282.408944 
834868.596124 	 -250242.497491 
848540.130607 	 -228450.402857 
860827.685126 	 -205981.976554 
871701.674807 	 -182913.572473 
881136.263127 	 -159321.948881 
889109.287631 	 -135284.183501 
895602.194984 	 -110877.599914 
900599.985882 	 -86179.703587 
904091.170286 	 -61268.125852 
906067.733287 	 -36220.574249 
906525.111815 	 -11114.787635 
905462.182330 	 13971.505484 
902881.259552 	 38960.626929 
898788.106171 	 63774.988665 
893191.953449 	 88337.134000 
886105.532517 	 112569.781749 
877545.116141 	 136395.874918 
867530.570574 	 159738.635548 
856085.417068 	 182521.627381 
843236.902470 	 204668.828073 
829016.078235 	 226104.712742 
813457.887003 	 246754.350680 
796601.255757 	 266543.517153 
778489.194343 	 285398.822235 
759168.897951 	 303247.858667 
738691.851846 	 320019.370803 
717113.936387 	 335643.446646 
694495.530024 	 350051.735009 
670901.607578 	 363177.689739 
646401.830726 	 374956.842825 
621070.627147 	 385327.108056 
594987.254322 	 394229.116600 
568235.843457 	 401606.585563 
540905.418515 	 407406.720101 
513089.884777 	 411580.649100 
484887.980915 	 414083.893728 
456403.188041 	 414876.867284 
427743.588890 	 413925.403765 
399021.669972 	 411201.311381 
370354.059473 	 406682.945916 
341861.193753 	 400355.797310 
313666.905680 	 392213.081266 
285897.928674 	 382256.325916 
258683.311415 	 370495.941908 
232153.739568 	 356951.762486 
206440.762789 	 341653.538634 
181675.927601 	 324641.372940 
157989.819515 	 305966.074866 
135511.020957 	 285689.419597 
114364.995068 	 263884.292716 
94672.909174 	 240634.703779 
76550.415466 	 216035.653550 
60106.410074 	 190192.842133 
45441.794938 	 163222.208756 
32648.269521 	 135249.298193 
21807.181187 	 106408.453877 
12988.463769 	 76841.843317 
6249.693362 	 46698.327266 
1635.288506 	 16132.189972 
-824.121220 	 -14698.246741 
-1112.138592 	 -45632.097977 
773.159974 	 -76507.447556 
4819.193087 	 -107162.903274 
10999.054112 	 -137439.140845 
19271.896359 	 -167180.402191 
29583.511576 	 -196235.915705 
41867.083859 	 -224461.209500 
56044.096239 	 -251719.293059 
72025.363597 	 -277881.688007 
89712.163252 	 -302829.294464 
108997.433610 	 -326453.085329 
129767.011552 	 -348654.626557 
151900.880705 	 -369346.426728 
175274.405091 	 -388452.123790 
199759.525753 	 -405906.520599 
225225.901456 	 -421655.483750 
251541.978361 	 -435655.722133 
278575.977316 	 -447874.462760 
306196.791052 	 -458289.041741 
334274.786895 	 -466886.427946 
362682.513563 	 -473662.696053 
391295.313114 	 -478622.464424 
419991.841197 	 -481778.311728 
448654.500337 	 -483150.184558 
477169.792177 	 -482764.806536 
505428.595403 	 -480655.097682 
533326.376544 	 -476859.611156 
560763.341020 	 -471421.992968 
