135708299641.073410 	 10307125.673457 
135348856690.856920 	 10308336632.635082 
134274373435.659990 	 20551948119.775761 
132492041871.982030 	 30687270390.876240 
130013730639.392960 	 40661459710.703178 
126855814286.313260 	 50423185053.640991 
123038941826.327210 	 59923080612.170799 
118587751676.914640 	 69114156840.813171 
113530541420.010860 	 77952162995.146927 
107898901741.016110 	 86395896007.675858 
101727324371.001450 	 94407452507.363205 
95052793888.770889 	 101952422726.613070 
87914372875.398376 	 109000026850.382550 
80352789215.118271 	 115523195968.112140 
72410033377.754715 	 121498601134.345350 
64128972379.709801 	 126906635096.163770 
55552985882.426315 	 131731351995.283400 
46725628621.799675 	 135960370809.677060 
37690322131.335480 	 139584748488.987790 
28490077574.914623 	 142598828695.456600 
19167250477.131886 	 145000071829.400570 
9763327252.411654 	 146788871639.273040 
318742698.753203 	 147968363233.681850 
-9127272961.493959 	 148544226765.468600 
-18536819350.083172 	 148524490479.992950 
-27873425673.172413 	 147919336239.037450 
-37102127286.023506 	 146740910070.136140 
-46189521525.669754 	 145003139764.603730 
-55103805265.066650 	 142721561066.851680 
-63814796588.201004 	 139913153569.017060 
-72293942883.336746 	 136596187051.055860 
-80514317514.865692 	 132790078687.077320 
-88450607075.028961 	 128515261271.466610 
-96079091044.853119 	 123793062399.519260 
-103377615516.972230 	 118645594362.264590 
-110325562457.617510 	 113095654378.781250 
-116903815815.601070 	 107166634686.440060 
-123094725625.757290 	 100882441935.055620 
-128882071105.195820 	 94267425280.122833 
-134251023604.089050 	 87346312538.798111 
-139188110149.075620 	 80144153756.091629 
-143681178206.703000 	 72686271524.462753 
-147719362196.262790 	 64998217404.630821 
-151293052195.127470 	 57105733806.368721 
-154393865204.495540 	 49034720703.227127 
-157014619278.139890 	 40811206572.703506 
-159149310760.366240 	 32461322971.890167 
-160793094830.747220 	 24011282176.906872 
-161942269511.169340 	 15487357331.480776 
-162594263254.295290 	 6915864565.160364 
-162747626200.461730 	 -1676853445.764552 
-162402025161.451230 	 -10264442991.925167 
-161558242363.237490 	 -18820554430.012981 
-160218177954.879640 	 -27318857375.336567 
-158384856266.065220 	 -35733056496.290680 
-156062435770.522950 	 -44036908423.283806 
-153256222685.473050 	 -52204240292.094810 
-149972688107.578890 	 -60208970452.202705 
-146219488552.364010 	 -68025131884.006615 
-142005489725.745270 	 -75626898884.554626 
-137340793312.099000 	 -82988617598.782822 
-132236766512.028980 	 -90084840991.519257 
-126706074003.596410 	 -96890368873.596664 
-120762711932.152100 	 -103380293612.044980 
-114422043454.952510 	 -109530052167.927550 
-107700835276.545300 	 -115315485114.055050 
-100617294508.599240 	 -120712903286.205640 
-93191105072.849350 	 -125699162712.988660 
-85443462737.863815 	 -130251748447.874250 
-77397107739.570984 	 -134348867888.628940 
-69076353782.683289 	 -137969554110.317350 
-60507112056.872917 	 -141093779653.694270 
-51716908730.273750 	 -143702581096.297700 
-42734894207.295212 	 -145778194583.791230 
-33591842262.944172 	 -147304202308.912080 
-24320136998.574379 	 -148265689689.861820 
-14953745412.781769 	 -148649412714.742920 
-5528173256.577964 	 -148443974580.489750 
3919598243.443852 	 -147640010362.020570 
13351197241.961626 	 -146230378000.785490 
22726970121.649212 	 -144210353405.352690 
32006116614.208782 	 -141577826917.999820 
