135708295961.139190 	 10307125.673457 
135345165665.504850 	 10308336573.122185 
134266955899.367170 	 20551943347.114189 
132480822538.425080 	 30687242673.201218 
129998601095.998760 	 40661369376.222595 
126836637921.297010 	 50422963848.267685 
123015560103.050110 	 59922625626.195938 
118559991448.934560 	 69113325764.763535 
113498222979.415040 	 77950770866.590332 
107861847280.891830 	 86393713533.126282 
101685366544.290010 	 94404205971.871780 
95005784161.817566 	 101947795438.274600 
87862189403.424301 	 108993662010.191300 
80295344005.662186 	 115514700809.472840 
72347278553.541153 	 121487552142.337190 
64060905401.092628 	 126892584094.700380 
55479653638.448029 	 131713832880.090840 
46647130345.436020 	 135938906705.376620 
37606811136.653809 	 139558859117.845860 
28401761850.267017 	 142568037761.700100 
19074392198.370216 	 144963914244.403110 
9666241303.162464 	 146746900437.518310 
217794301.220663 	 147920156055.550450 
-9231671391.430132 	 148489391809.101170 
-18644212004.822521 	 148462671849.667080 
-27983317693.431995 	 147850218640.784030 
-37213989523.358223 	 146664222826.179230 
-46302795618.060074 	 144918660136.296630 
-55217908924.355728 	 142629116891.006770 
-63929129007.259140 	 139812625221.641390 
-72407890181.643738 	 136487508767.304260 
-80627258152.987595 	 132673239284.494740 
-88561917174.759277 	 128390304297.294970 
-96188149564.621323 	 123660085750.937150 
-103483809240.370970 	 118504749423.790300 
-110428290761.069730 	 112947144721.058060 
-117002495188.514420 	 107010714369.894790 
-123188793922.898990 	 100719413460.416520 
-128970991516.532620 	 94097637225.733856 
-134334288331.942950 	 87170156922.196213 
-139265243786.270630 	 79962063154.658112 
-143751740812.427430 	 72498715987.159729 
-147782952068.743840 	 64805701184.037926 
-151349308342.001680 	 56908791937.506073 
-154442469512.954590 	 48833915453.006546 
-157055298387.666110 	 40607123781.308853 
-159181837641.069490 	 32254568304.820057 
-160817290069.773250 	 23802477303.413708 
-161958002307.274690 	 15277136040.267159 
-162601452109.822750 	 6704868815.782541 
-162746239228.265050 	 -1887977574.392430 
-162392079564.819670 	 -10475049246.661943 
-161539804687.436710 	 -19029999128.069183 
-160191365256.729490 	 -27526504157.749241 
-158349834648.506840 	 -35938280697.326111 
-156019419144.236790 	 -44239100745.450111 
-153205471477.561370 	 -52402810540.549263 
-149914507718.147580 	 -60403351243.734337 
-146154227529.770810 	 -68214782284.041702 
-141933537652.557530 	 -75811307944.867233 
-137262578397.809200 	 -83167307772.388474 
-132152752890.082890 	 -90257371400.874847 
-126616758731.609600 	 -97056338406.513748 
-120668621695.790790 	 -103539343817.452990 
-114323730978.084320 	 -109681869921.092510 
-107598875442.984470 	 -115459805018.203720 
-100512280204.187840 	 -120849509774.908130 
-93083642760.801010 	 -125827891815.169040 
-85334167785.305634 	 -130372489175.153900 
-77286599519.100800 	 -134461563202.995160 
-68965250579.537964 	 -138074201429.065730 
-60396025819.973862 	 -141190430848.415990 
-51606439713.922256 	 -143791341943.652160 
-42625625559.548668 	 -145859223628.185060 
-33484334626.536777 	 -147377709101.280330 
-24214923200.422745 	 -148331932372.809940 
-14851325328.293768 	 -148708694932.697140 
-5429008944.739176 	 -148496641704.390410 
4015087029.442288 	 -147686445031.742400 
13442637056.614676 	 -146270995004.955110 
22814037224.795536 	 -144245593937.532100 
32088539646.074402 	 -141608152270.101870 
41224415067.251747 	 -138359382612.501500 
50179145401.322441 	 -134502988058.999630 
